,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,MI,DZ,FU,FG,BC,FG+,TS,SN,HZ,SQ,BR,RA,GR,VC,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28
81,2007-07-21,74,58,66,-7,52,58,0,1,434,1922,0.0,29.54,30.22,6.15,3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66530024811285,-7.0,71.8,73.5,73.10714285714286,70.60081081900773,65.24189804986186,66.27577102144129,9.629999999999999,9.514285714285716,8.735714285714286,0.28600000000000003,0.15642857142857142,0.11321428571428571
82,2007-07-22,81,59,70,-3,54,61,0,5,435,1921,0.0,29.52,30.2,1.8,17,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.95715789004951,-1.0,70.6,72.5,73.10714285714286,67.23365587987068,64.54000704203489,65.54820680310937,8.92,8.835714285714285,8.607142857142858,0.264,0.15642857142857142,0.11321428571428571
83,2007-07-23,82,61,72,-1,55,63,0,7,436,1920,0.0,29.4,30.1,3.05,10,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.67154662993737,-2.0,69.6,71.78571428571429,72.92857142857143,62.85704410208824,63.77659106872176,64.91655302992376,7.640000000000001,8.489285714285716,8.52142857142857,0.016,0.13714285714285715,0.11321428571428571
84,2007-07-24,82,65,74,0,57,64,0,9,437,1919,0.0,29.35,30.04,2.1,20,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.76184367673729,-2.0,69.8,71.42857142857143,72.67857142857143,60.22313014877865,62.73088453644442,64.35581654898915,6.0200000000000005,8.110714285714286,8.430357142857144,0.0,0.11857142857142858,0.11035714285714285
85,2007-07-25,84,70,77,3,60,66,0,12,438,1918,0.0,29.32,29.99,6.1,24,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5462934481698,0.0,71.8,71.92857142857143,72.57142857142857,61.32042837860136,63.61780718067629,63.842820288703884,5.32,7.807142857142857,8.364285714285714,0.0,0.11857142857142858,0.10142857142857142
86,2007-07-26,83,65,74,0,65,68,0,9,439,1918,0.54,29.22,29.92,7.2,22,9.65,0,0,0,0,0,0,1,0,1,0,1,1,0,0,80.10822793062982,1.0,73.4,72.21428571428571,72.85714285714286,65.20901391510476,65.6162965736553,64.228823453974,5.7700000000000005,7.692857142857144,8.248214285714285,0.10800000000000001,0.15714285714285717,0.1207142857142857
87,2007-07-27,83,70,77,3,67,70,0,12,440,1917,0.11,29.14,29.81,2.1,19,8.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,79.46076946379884,10.0,74.8,72.92857142857143,73.35714285714286,69.10973622985462,67.07350851399407,64.36984612853635,6.69,7.867857142857143,8.239285714285714,0.13,0.165,0.12464285714285714
88,2007-07-28,80,68,74,0,65,68,0,9,441,1916,0.0,29.26,29.92,10.3,3,10.45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80.10822793062982,8.0,75.2,73.0,73.60714285714286,73.19707248999312,68.62832725698382,65.6310054815248,7.99,7.646428571428571,8.398214285714285,0.13,0.165,0.12464285714285714
89,2007-07-29,85,65,75,1,56,64,0,10,442,1915,0.0,29.31,29.98,5.55,5,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1645876956671,5.0,75.4,73.28571428571429,73.89285714285714,72.47762129377908,68.9642876077888,65.70000601583376,8.24,7.689285714285714,8.29642857142857,0.13,0.165,0.12464285714285714
90,2007-07-30,87,63,76,2,56,64,0,11,443,1914,0.0,29.36,30.02,3.45,6,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.96357107449008,4.0,75.2,73.42857142857143,74.21428571428571,70.96107681904313,68.12473427393917,65.82753925000877,7.769999999999999,7.585714285714286,8.158928571428572,0.13,0.14857142857142858,0.12464285714285714
91,2007-07-31,90,68,79,5,60,68,0,14,444,1913,0.0,29.36,30.03,3.65,5,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.061427907615986,5.0,76.2,73.64285714285714,74.46428571428571,67.35171681444038,67.07248393978783,65.82516372722537,6.83,7.442857142857143,8.073214285714286,0.022,0.1407142857142857,0.11607142857142858
92,2007-08-01,91,69,80,7,62,69,0,15,445,1911,0.0,29.32,29.99,2.8,11,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.96095288095552,3.0,76.8,73.85714285714286,74.60714285714286,64.45175349787169,65.8872230370811,65.40259302348325,6.01,6.982142857142857,7.908928571428572,0.0,0.052142857142857144,0.10142857142857142
93,2007-08-02,91,71,81,8,66,71,0,16,446,1910,0.0,29.28,29.96,6.0,24,6.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.64480572989918,7.0,78.2,74.42857142857143,74.67857142857143,62.75906905772557,65.65246534326782,65.74485651713623,5.2299999999999995,6.510714285714286,7.875,0.0,0.04642857142857143,0.10142857142857142
94,2007-08-03,89,71,80,7,57,66,0,15,447,1909,0.0,29.34,30.01,3.0,4,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73277082319636,3.0,79.2,75.35714285714286,74.82142857142857,62.072705683231426,65.34339166642067,65.58510486137392,5.12,6.185714285714285,7.883928571428571,0.0,0.04642857142857143,0.10142857142857142
95,2007-08-04,81,66,74,1,58,64,0,9,448,1908,0.02,29.34,30.02,5.8,8,6.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.09056803636842,0.0,78.8,75.92857142857143,74.71428571428571,63.4981050756071,65.58805365129608,65.41497585057898,5.5,6.110714285714286,7.8125,0.004,0.04785714285714286,0.10214285714285713
96,2007-08-05,88,67,78,5,71,72,0,13,449,1907,1.2,29.12,29.8,6.2,21,9.9,0,0,0,0,0,0,1,0,1,0,1,1,0,1,86.05578469614463,3.0,78.6,76.5,74.5,68.29697643331282,67.45224128030289,65.99612416116888,6.49,6.575,7.705357142857143,0.244,0.1335714285714286,0.145
97,2007-08-06,86,74,80,7,72,74,0,15,450,1906,0.16,29.15,29.82,2.1,10,4.75,0,0,0,0,0,0,1,0,1,0,1,1,0,0,84.76045725050307,4.0,78.6,77.07142857142857,74.42857142857143,72.25687730722233,69.244306324629,66.51044869667538,6.659999999999999,6.632142857142857,7.560714285714285,0.27599999999999997,0.145,0.14107142857142857
98,2007-08-07,91,72,82,9,73,76,0,17,451,1904,0.68,29.08,29.75,6.25,24,8.9,0,0,0,0,0,0,1,0,0,0,1,1,0,1,83.57645148887086,3.0,78.8,77.64285714285714,74.53571428571429,74.64320645901667,70.80249259692425,66.76668856668434,7.130000000000001,6.907142857142857,7.508928571428571,0.41200000000000003,0.19357142857142856,0.15607142857142858
99,2007-08-08,87,73,80,7,71,73,0,15,452,1903,0.08,29.16,29.82,2.25,3,6.65,0,1,0,0,0,0,1,0,1,0,1,1,0,0,82.81873471489251,0.0,78.8,77.85714285714286,74.89285714285714,80.2603992373559,72.10766697311873,67.8627370768975,7.3100000000000005,6.896428571428571,7.351785714285714,0.42800000000000005,0.1992857142857143,0.15892857142857145
100,2007-08-09,84,72,78,5,71,73,0,13,453,1902,0.26,29.16,29.83,2.8,28,6.15,0,0,0,0,0,0,1,0,1,0,1,1,0,0,86.05578469614463,-3.0,79.6,78.14285714285714,75.17857142857143,84.65344256931114,72.5324924563698,69.07439451501254,7.2700000000000005,6.646428571428572,7.169642857142857,0.476,0.17928571428571427,0.1682142857142857
101,2007-08-10,86,71,79,6,68,72,0,14,454,1900,0.0,29.29,29.95,3.75,4,5.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.41496390503673,-1.0,79.8,78.28571428571429,75.60714285714286,83.12527841108957,72.45779205931535,69.7656502866547,6.42,6.478571428571429,7.173214285714287,0.23600000000000004,0.17142857142857143,0.1682142857142857
102,2007-08-11,88,67,78,5,65,70,0,13,455,1859,0.0,29.34,30.01,3.15,19,3.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,73.76592379256975,4.0,79.4,78.57142857142857,75.78571428571429,80.9263717195029,72.0047703351682,70.31654879607602,6.250000000000001,6.010714285714286,6.828571428571428,0.20400000000000004,0.17142857142857143,0.1682142857142857
103,2007-08-12,87,67,78,5,67,70,0,13,456,1858,0.26,29.37,30.05,1.8,6,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,77.89800192300092,0.0,78.6,78.78571428571429,76.03571428571429,79.7906818063289,73.4142999228349,71.18929376531186,5.67,5.989285714285715,6.839285714285714,0.12000000000000002,0.19,0.1775
104,2007-08-13,80,67,74,1,55,63,0,9,457,1856,0.0,29.42,30.1,6.55,7,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.07335495623583,-6.0,77.4,78.64285714285714,76.03571428571429,74.64160585459757,73.42214162867388,70.77343795130652,5.800000000000001,6.192857142857143,6.889285714285714,0.10400000000000001,0.19,0.16928571428571426
105,2007-08-14,84,65,75,3,66,69,0,10,458,1855,0.43,29.26,29.92,6.15,24,8.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,80.61296019672177,-7.0,76.8,78.35714285714286,76.0,73.553040954713,74.74725107789573,70.90986750884177,6.2700000000000005,6.446428571428571,6.944642857142857,0.13799999999999998,0.2207142857142857,0.18071428571428574
106,2007-08-15,80,71,76,4,68,70,0,11,459,1854,0.53,29.2,29.88,4.15,6,6.45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,83.23145956259054,-4.0,76.2,78.07142857142857,75.96428571428571,74.51634008622376,76.05228726944108,70.96975515326109,6.4300000000000015,6.628571428571428,6.805357142857143,0.244,0.25857142857142856,0.15535714285714283
107,2007-08-16,77,66,71,0,64,67,0,6,500,1852,0.0,29.3,29.96,3.55,1,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.30222724089519,-7.0,74.8,77.35714285714286,75.89285714285714,76.42360077588884,76.88496023451223,71.26871278889003,6.790000000000001,6.567857142857143,6.539285714285714,0.244,0.25857142857142856,0.1525
108,2007-08-17,79,62,71,0,54,61,0,6,501,1851,0.0,29.44,30.09,6.0,31,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.54539102078845,-8.0,73.4,76.71428571428571,76.03571428571429,72.55307859544635,77.15729024862594,71.25034095752332,7.01,6.664285714285714,6.425,0.192,0.25857142857142856,0.1525
109,2007-08-18,68,59,64,-7,54,58,0,0,502,1849,0.26,29.46,30.16,6.25,12,7.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.28070312152114,-14.0,71.4,76.0,75.96428571428571,75.19454822850341,77.59944275470829,71.59374820300219,7.06,6.75,6.430357142857143,0.244,0.27571428571428575,0.16178571428571428
110,2007-08-19,68,62,65,-5,62,64,0,0,503,1848,1.33,29.27,29.98,5.75,10,7.45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,91.50568554689829,-13.0,69.4,75.07142857142857,75.78571428571429,77.37309329853872,77.98872138690498,72.72048133360393,6.85,6.575,6.575,0.42400000000000004,0.28500000000000003,0.2092857142857143
111,2007-08-20,77,68,72,1,68,69,0,7,504,1846,0.7,29.18,29.86,1.45,16,5.8,0,0,0,0,0,0,1,0,1,0,1,1,0,0,90.7773027594248,-2.0,68.6,74.5,75.78571428571429,78.88226193790558,78.41849606611368,73.83140119537133,6.720000000000001,6.6499999999999995,6.641071428571429,0.458,0.32357142857142857,0.2342857142857143
112,2007-08-21,86,69,77,6,70,72,0,12,505,1845,0.01,29.24,29.9,3.65,17,6.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,85.71526852130543,2.0,69.8,74.14285714285714,75.89285714285714,79.36487019398763,78.57126871128757,74.68688065410592,6.779999999999999,6.442857142857142,6.675,0.45999999999999996,0.2757142857142857,0.23464285714285715
113,2007-08-22,90,69,80,9,70,73,0,15,506,1843,0.62,29.26,29.94,5.2,21,8.95,0,0,0,0,0,0,1,0,0,0,1,1,0,0,80.86866319817692,4.0,71.6,74.14285714285714,76.0,83.82952462946533,78.43197788866503,75.26982243089188,7.15,6.607142857142857,6.751785714285715,0.584,0.31428571428571433,0.2567857142857143
114,2007-08-23,88,69,79,8,69,71,0,14,508,1842,2.16,29.18,29.86,8.15,21,10.4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,80.41951758869526,8.0,74.6,74.21428571428571,76.17857142857143,85.85728752290015,78.02938738099007,75.28093991867992,7.720000000000001,6.910714285714286,6.778571428571429,0.9640000000000001,0.45000000000000007,0.31464285714285717
115,2007-08-24,80,69,75,4,67,69,0,10,509,1840,0.22,29.14,29.82,5.65,25,7.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,82.80436513248276,4.0,76.6,73.92857142857143,76.10714285714286,84.11702344001704,78.34291604009336,75.40035404970436,7.67,7.021428571428572,6.75,0.7420000000000001,0.46571428571428575,0.31857142857142856
116,2007-08-25,77,64,71,1,63,66,0,6,510,1839,0.3,29.26,29.92,2.7,19,6.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80.87517755741442,7.0,76.4,73.42857142857143,76.0,82.13659839961497,78.85071988043941,75.42774510780382,7.710000000000001,7.171428571428572,6.591071428571428,0.662,0.48714285714285716,0.3292857142857143
117,2007-08-26,78,60,70,0,55,61,0,5,511,1837,0.0,29.41,30.08,3.65,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.543232164028495,5.0,75.0,72.85714285714286,75.82142857142857,77.50219112815958,77.75395061194138,75.58412526738813,7.510000000000001,7.1000000000000005,6.544642857142857,0.66,0.4685714285714286,0.3292857142857143
118,2007-08-27,79,61,70,0,59,64,0,5,512,1835,0.0,29.38,30.06,6.45,16,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.77364040302896,-2.0,73.0,72.57142857142857,75.60714285714286,75.88318656912998,78.87539957242662,76.14877060055024,7.19,7.103571428571429,6.648214285714286,0.536,0.4685714285714286,0.3292857142857143
119,2007-08-28,90,68,79,9,65,70,0,14,513,1834,0.0,29.31,29.98,8.4,20,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.34902605959888,2.0,73.0,72.85714285714286,75.60714285714286,74.26908826331069,78.2851185626321,76.51618482026392,6.890000000000001,7.132142857142858,6.789285714285714,0.10400000000000001,0.43785714285714283,0.3292857142857143
120,2007-08-29,85,68,77,7,64,69,0,12,514,1832,0.01,29.36,30.03,5.45,3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.12453717820271,-3.0,73.4,72.92857142857143,75.5,72.3331226724547,77.56319553517584,76.80774140230847,7.15,7.278571428571429,6.953571428571428,0.06200000000000001,0.4007142857142857,0.3296428571428572
121,2007-08-30,75,58,67,-3,54,60,0,2,515,1831,0.0,29.49,30.16,9.95,2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.67649285300797,-12.0,72.6,72.64285714285714,75.0,69.0933857315734,76.23278593604104,76.55887308527664,8.03,7.614285714285714,7.091071428571429,0.002,0.4007142857142857,0.3296428571428572
122,2007-08-31,76,57,67,-2,53,59,0,2,516,1829,0.0,29.49,30.18,3.45,5,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87441424554828,-8.0,72.0,72.35714285714286,74.53571428571429,68.95962214787735,76.47057330923816,76.81393177893206,8.01,7.457142857142857,7.060714285714286,0.002,0.4007142857142857,0.3296428571428572
123,2007-09-01,80,58,69,1,55,61,0,4,517,1827,0.0,29.52,30.21,4.3,11,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.09549461488858,-2.0,71.8,72.71428571428571,74.35714285714286,67.22399299024929,76.02877270162155,76.81410772816491,7.4799999999999995,7.253571428571429,7.001785714285714,0.002,0.3821428571428571,0.32892857142857146
124,2007-09-02,84,61,73,5,56,63,0,8,518,1826,0.0,29.44,30.14,4.5,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.74237946794947,3.0,70.6,73.28571428571429,74.17857142857143,64.9026636719194,73.83139369598236,75.91005754144366,6.8,7.114285714285715,6.8446428571428575,0.002,0.2871428571428571,0.2860714285714286
125,2007-09-03,88,65,76,8,61,67,0,11,519,1824,0.0,29.39,30.08,2.5,26,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.07648768121432,6.0,70.4,73.57142857142857,74.03571428571429,63.89305377252172,72.2099069046816,75.31420148539765,6.3,7.128571428571429,6.889285714285714,0.0,0.23714285714285713,0.28035714285714286
126,2007-09-04,89,65,77,9,59,66,0,12,520,1822,0.0,29.31,29.99,2.5,23,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3781212841855,-2.0,72.4,73.57142857142857,73.85714285714286,63.43337945875722,70.5429678163159,74.55711826380173,5.15,7.0321428571428575,6.7375,0.0,0.23642857142857143,0.25607142857142856
127,2007-09-05,90,69,80,13,62,69,0,15,521,1821,0.0,29.28,29.95,6.4,19,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.96095288095552,3.0,75.0,73.57142857142857,73.85714285714286,64.05068718583867,69.40670279365723,73.91934034116113,5.49,6.864285714285715,6.735714285714286,0.0,0.19214285714285714,0.2532142857142857
128,2007-09-06,83,73,78,11,66,70,0,13,522,1819,0.13,29.24,29.92,12.35,20,12.55,0,0,0,0,0,0,1,0,1,0,0,1,0,0,75.83644314374015,11.0,76.8,73.5,73.85714285714286,66.39887689160899,69.07934033330329,73.55436385714668,7.06,7.017857142857143,6.964285714285714,0.026000000000000002,0.047142857142857146,0.24857142857142858
129,2007-09-07,84,70,77,10,67,70,0,12,523,1817,0.43,29.18,29.84,9.95,23,13.45,0,0,0,0,0,0,1,0,1,0,1,1,0,0,79.46076946379884,10.0,77.6,73.64285714285714,73.78571428571429,70.14255489077887,68.84051207125444,73.5917140556739,8.65,7.464285714285714,7.242857142857142,0.11200000000000002,0.06214285714285715,0.26392857142857146
130,2007-09-08,78,66,72,6,57,63,0,7,524,1815,0.0,29.32,29.99,7.2,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.57347281815369,3.0,76.8,73.71428571428571,73.57142857142857,69.44195191816675,67.67610458987868,73.26341223515905,9.11,7.628571428571428,7.4,0.11200000000000002,0.04071428571428572,0.26392857142857146
131,2007-09-09,79,63,71,5,59,63,0,6,525,1814,0.0,29.38,30.04,9.65,3,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.06009329552731,-2.0,75.6,73.78571428571429,73.32142857142857,71.17834632043511,68.28445181355717,73.01920121274927,10.260000000000002,8.014285714285714,7.557142857142857,0.11200000000000002,0.04071428571428572,0.25464285714285717
132,2007-09-10,73,54,64,-2,58,61,1,0,526,1812,0.3,29.32,30.02,7.3,2,9.35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,82.32582645540009,-12.0,72.4,73.35714285714286,72.96428571428571,74.65132103532402,68.96675081729795,73.92107519486228,10.809999999999999,8.157142857142857,7.630357142857143,0.172,0.062142857142857146,0.2653571428571429
133,2007-09-11,71,50,61,-4,44,52,4,0,527,1810,0.01,29.23,29.92,11.9,29,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.981187367786255,-16.0,69.0,72.07142857142857,72.46428571428571,68.08026988013324,66.86904805359704,72.57708330811458,11.02,8.492857142857142,7.8125,0.148,0.06285714285714286,0.25035714285714283
134,2007-09-12,66,46,56,-8,42,49,8,0,528,1809,0.0,29.43,30.12,1.85,4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.001098046392464,-24.0,64.8,70.57142857142857,71.75,60.78833559665196,64.71737382989632,71.14028468253608,9.49,8.3,7.789285714285714,0.062,0.062142857142857146,0.23142857142857146
135,2007-09-13,78,51,65,0,44,54,0,0,529,1807,0.0,29.26,29.98,7.7,19,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.10257238321181,-13.0,63.4,70.42857142857143,71.53571428571429,55.494155509663585,62.819236653482314,69.52601129476167,9.45,8.135714285714286,7.875,0.062,0.062142857142857146,0.23142857142857146
136,2007-09-14,66,46,56,-7,39,48,8,0,530,1805,0.0,29.38,30.04,11.9,32,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.308771364076115,-21.0,60.4,69.64285714285714,71.0,47.343891123373346,60.56454787623429,68.51756059273623,10.01,8.72857142857143,8.092857142857143,0.062,0.062142857142857146,0.23142857142857146
137,2007-09-15,61,40,51,-13,34,44,14,0,531,1803,0.0,29.59,30.28,1.25,34,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.94330644152442,-21.0,57.8,68.35714285714286,70.53571428571429,33.06738712059821,56.76796300670828,66.39836785416492,9.39,8.839285714285714,8.04642857142857,0.002,0.062142857142857146,0.22214285714285714
138,2007-09-16,71,46,59,-4,39,49,5,0,532,1760,0.0,29.49,30.2,7.25,18,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.120283779425996,-12.0,57.4,67.35714285714286,70.32142857142857,29.895206402926163,54.366384743242314,64.09888921961233,8.23,9.003571428571428,8.058928571428572,0.0,0.062142857142857146,0.17464285714285713
139,2007-09-17,80,53,67,3,48,57,0,2,533,1758,0.0,29.42,30.12,11.15,17,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.674324141354894,3.0,59.6,66.71428571428571,70.14285714285714,30.829851621918646,52.90908734753807,62.55949712610984,9.379999999999999,9.4,8.264285714285714,0.0,0.062142857142857146,0.14964285714285713
140,2007-09-18,88,64,77,13,57,65,0,12,535,1756,0.0,29.38,30.06,12.7,19,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.013004821515466,16.0,62.0,66.71428571428571,70.14285714285714,34.81193810957937,52.597293314490216,61.57013056540306,10.35,9.992857142857144,8.5125,0.0,0.062142857142857146,0.14928571428571427
141,2007-09-19,84,66,75,12,59,65,0,10,536,1755,0.0,29.44,30.1,4.25,25,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.00290352017257,19.0,65.8,66.35714285714286,69.96428571428571,41.75076454079867,52.60028978872,61.00349629118862,9.58,10.189285714285715,8.526785714285714,0.0,0.062142857142857146,0.12714285714285714
142,2007-09-20,77,61,69,7,59,63,0,4,537,1753,0.0,29.42,30.11,5.45,7,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5798116785037,4.0,69.4,65.71428571428571,69.60714285714286,54.478065588194525,52.51053039834597,60.79493536582463,9.6,9.74642857142857,8.382142857142856,0.0,0.05285714285714286,0.049999999999999996
143,2007-09-21,89,66,77,15,59,66,0,12,538,1751,0.0,29.2,29.9,10.05,21,11.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62.3781212841855,21.0,73.0,65.71428571428571,69.67857142857143,61.52963308914642,51.2903412426593,60.065426656956866,10.430000000000001,9.639285714285714,8.551785714285716,0.0,0.02214285714285714,0.04214285714285714
144,2007-09-22,73,54,64,2,44,54,1,0,539,1749,0.0,29.45,30.11,3.45,2,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20788359065446,13.0,72.4,65.14285714285714,69.42857142857143,59.83634497900634,49.478513440695075,58.57730901528687,9.569999999999999,9.564285714285715,8.596428571428572,0.0,0.02214285714285714,0.03142857142857143
145,2007-09-23,83,52,68,7,50,58,0,3,540,1748,0.0,29.46,30.16,5.25,12,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.021835826930854,9.0,70.6,64.92857142857143,69.35714285714286,58.63811118008941,48.11863790722389,58.20154486039053,8.149999999999999,9.239285714285714,8.626785714285715,0.0,0.02214285714285714,0.03142857142857143
146,2007-09-24,90,69,80,19,62,68,0,15,541,1746,0.0,29.3,29.98,10.7,19,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.96095288095552,13.0,71.6,66.07142857142857,69.71428571428571,58.62972105224601,46.878289794763575,57.92252030603076,8.52,9.37142857142857,8.764285714285714,0.0,0.0007142857142857143,0.03142857142857143
147,2007-09-25,84,65,74,13,65,69,0,9,542,1744,0.14,29.26,29.94,7.6,23,9.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,80.10822793062982,-3.0,72.6,67.0,69.53571428571429,59.735404302671235,49.53022126353812,58.199634658567575,9.239999999999998,9.110714285714286,8.801785714285716,0.028000000000000004,0.01,0.03642857142857143
148,2007-09-26,68,54,61,1,50,55,3,0,543,1742,0.12,29.34,30.02,4.55,1,6.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,63.60277200663719,-14.0,69.4,67.35714285714286,68.96428571428571,59.98033444716157,51.0017694035556,57.85957161672595,8.24,9.192857142857141,8.746428571428572,0.052000000000000005,0.018571428571428572,0.040357142857142855
149,2007-09-27,74,50,62,2,49,55,2,0,544,1741,0.01,29.28,29.97,4.7,24,6.15,0,0,0,1,1,0,0,0,0,0,1,1,0,0,58.32530283244021,-7.0,69.0,67.14285714285714,68.78571428571429,63.803818295518724,52.44625014992904,57.632743401705675,8.02,9.053571428571429,8.594642857142857,0.054000000000000006,0.019285714285714288,0.04071428571428571
150,2007-09-28,73,53,63,4,46,53,2,0,545,1739,0.0,29.49,30.16,2.7,5,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.90164924601511,-14.0,68.0,67.64285714285714,68.64285714285714,62.77978097933557,53.6314557129247,57.098001794579496,8.22,8.6,8.664285714285715,0.054000000000000006,0.019285714285714288,0.04071428571428571
151,2007-09-29,81,51,66,7,45,55,0,1,546,1737,0.0,29.54,30.23,8.95,17,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.05957997321708,2.0,65.2,68.71428571428571,68.53571428571429,57.79950639778788,55.71118953661703,56.239576271662656,7.840000000000001,8.817857142857141,8.82857142857143,0.054000000000000006,0.019285714285714288,0.04071428571428571
152,2007-09-30,83,60,72,13,48,59,0,7,547,1735,0.14,29.4,30.1,13.65,19,13.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,42.166358261497514,4.0,64.8,69.64285714285714,68.5,50.21113246396142,56.78590914247928,55.5761469428608,8.63,9.25357142857143,9.12857142857143,0.054000000000000006,0.029285714285714286,0.045714285714285714
153,2007-10-01,68,59,64,6,59,61,1,0,548,1734,0.23,29.32,30.0,7.0,21,8.5,0,1,0,1,1,1,0,0,0,0,1,1,0,0,85.30395362663496,-16.0,65.4,69.42857142857143,68.07142857142857,54.551368787960975,59.47373981999929,56.19141358376868,8.940000000000001,9.035714285714286,9.217857142857143,0.076,0.045714285714285714,0.05392857142857143
